PageLink,EventName,EventType,EventTypeId,Country,City,ContinentCode,Subcontinent,StartDateTime,EndDateTime,Tags,EventCode,Comments,EventDateChangeId,eventId,FromStartDate,FromEndDate,ToStartDate,ToEndDate,ShowInCalendar,Type,Event_Tier_Name
,Southeast Asian Regional Youth Championships 2025,ITTF International Youth Open,84,Indonesia,Jakarta,asia,south east asia,2025-04-17T00:00:00,2025-04-22T00:00:00,,5524.0,,,3182,,,,,,,
,Central Asian Regional Youth Championships 2025,ITTF International Youth Open,84,Kazakhstan,Almaty,asia,middle asia,2025-04-18T00:00:00,2025-04-20T00:00:00,,5524.0,,,3181,,,,,,,
,East Asian Regional Youth Championships 2025,ITTF International Youth Open,84,Korea DPR,Pyongyang,asia,east asia,2025-04-19T00:00:00,2025-04-20T00:00:00,,5524.0,,,3180,,,,,,,
,Caribbean Youth Championships 2025,ITTF International Youth Open,84,Barbados,Bridgetown,americas,caribbean,2025-04-20T00:00:00,2025-04-26T00:00:00,,5524.0,,,3167,,,,,,,
,WTT Youth Contender Sarajevo 2025,WTT Youth Contender,69,Bosnia-Herzegovina,Sarajevo,europe,southern europe,2025-04-22T00:00:00,2025-04-25T00:00:00,,0.0,,,3070,,,,,,,WTT Youth Series
,West Asian Regional Youth Championships 2025,ITTF International Youth Open,84,Saudi Arabia,Dammam,asia,west asia,2025-04-24T00:00:00,2025-04-25T00:00:00,,5524.0,,,3179,,,,,,,
,South Asian Regional Youth Championships 2025,ITTF International Youth Open,84,Nepal,Kathmandu,asia,south asia,2025-04-24T00:00:00,2025-04-27T00:00:00,,5524.0,,,3183,,,,,,,
,WTT Youth Contender Bangkok 2025 Presented by Thaioil,WTT Youth Contender,69,Thailand,Bangkok,asia,south east asia,2025-04-28T00:00:00,2025-05-01T00:00:00,,0.0,,,3040,,,,,,,WTT Youth Series
,Central American Youth Championships 2025,ITTF International Youth Open,84,Guatemala,Guatemala City,americas,central america,2025-05-01T00:00:00,2025-05-06T00:00:00,,,,,3153,,,,,,,
,WTT Youth Star Contender Bangkok 2025 Presented by Thaioil,WTT Youth Star Contender,68,Thailand,Bangkok,asia,south east asia,2025-05-02T00:00:00,2025-05-04T00:00:00,,0.0,,,3041,,,,,,,WTT Youth Series
,WTT Youth Contender Monteria 2025,WTT Youth Contender,69,Colombia,Monteria,americas,south america,2025-05-13T00:00:00,2025-05-16T00:00:00,,0.0,,,3080,,,,,,,WTT Youth Series
,WTT Youth Contender Panagyurishte 2025,WTT Youth Contender,69,Bulgaria,Panagyurishte,europe,eastern europe,2025-05-15T00:00:00,2025-05-18T00:00:00,,0.0,,,3012,,,,,,,WTT Youth Series
,South American Youth Championships (U15 & U19) 2025,ITTF International Youth Open,84,Colombia,Monteria,americas,south america,2025-05-18T00:00:00,2025-05-24T00:00:00,,,,,3154,,,,,,,
,WTT Youth Contender Platja D'Aro 2025,WTT Youth Contender,69,Spain,"Platja d'Aro, Girona",europe,southern europe,2025-05-20T00:00:00,2025-05-23T00:00:00,,0.0,,,3013,,,,,,,WTT Youth Series
,WTT Youth Contender Tashkent 2025,WTT Youth Contender,69,Uzbekistan,Tashkent,asia,middle asia,2025-05-28T00:00:00,2025-05-31T00:00:00,,0.0,,,3042,,,,,,,WTT Youth Series
,WTT Youth Contender Prishtina 2025,WTT Youth Contender,69,Kosovo,Pristina,europe,southern europe,2025-05-29T00:00:00,2025-06-01T00:00:00,,0.0,,,3060,,,,,,,WTT Youth Series
,WTT Youth Contender Helsingborg 2025,WTT Youth Contender,69,Sweden,Helsingborg,europe,northern europe,2025-06-06T00:00:00,2025-06-09T00:00:00,,0.0,,,3014,,,,,,,WTT Youth Series
,WTT Youth Contender Sandefjord 2025,WTT Youth Contender,69,Norway,Sandefjord,europe,northern europe,2025-06-11T00:00:00,2025-06-14T00:00:00,,0.0,,,3015,,,,,,,WTT Youth Series
,ITTF Oceania Youth Championships 2025,Youth Continental Championships,87,New Zealand,Christchurch,oceania,australasia,2025-06-12T00:00:00,2025-06-16T00:00:00,,,,,3148,,,,,,,
,ITTF Oceania Regional Youth Championships 2025,ITTF International Youth Open,84,New Zealand,Christchurch,oceania,australasia,2025-06-15T00:00:00,2025-06-15T00:00:00,,,,,3204,,,,,,,
,WTT Youth Contender New York 2025,WTT Youth Contender,69,USA,Westchester,americas,northern america,2025-06-24T00:00:00,2025-06-27T00:00:00,,0.0,,,3067,,,,,,,WTT Youth Series
https://asia.ittf.com/pages/47/ayc_5638,29th Asian Youth Championships 2025,Youth Continental Championships,87,Uzbekistan,Tashkent,asia,middle asia,2025-06-26T00:00:00,2025-07-02T00:00:00,,,,,3165,,,,,,,
,WTT Youth Contender Caracas 2025,WTT Youth Contender,69,Venezuela,Caracas,americas,south america,2025-07-01T00:00:00,2025-07-04T00:00:00,,0.0,,,3119,,,,,,,WTT Youth Series
,WTT Youth Contender Almaty 2025,WTT Youth Contender,69,Kazakhstan,Almaty,asia,middle asia,2025-07-23T00:00:00,2025-07-26T00:00:00,,0.0,,,3045,,,,,,,WTT Youth Series
,ITTF African Youth Championships 2025,Youth Continental Championships,87,Nigeria,Lagos,africa,west africa,2025-07-27T00:00:00,2025-08-03T00:00:00,,,,,3143,,,,,,,
,WTT Youth Contender Hong Kong 2025,WTT Youth Contender,69,"Hong Kong, China",,asia,east asia,2025-07-28T00:00:00,2025-08-03T00:00:00,,0.0,,,3017,,,,,,,WTT Youth Series
,Central American U11 & U13 Championships 2025,ITTF International Youth Open,84,Belize,Belmopan,americas,central america,2025-08-01T00:00:00,2025-08-06T00:00:00,,,,,3156,,,,,,,
,ITTF African Youth Cup 2025,Youth Continental Championships,87,Nigeria,Lagos,africa,west africa,2025-08-04T00:00:00,2025-08-05T00:00:00,,,,,3144,,,,,,,
,WTT Youth Contender Vientiane 2025 Presented by ICBC Bank,WTT Youth Contender,69,Laos,Vientiane,asia,south east asia,2025-08-06T00:00:00,2025-08-09T00:00:00,,0.0,,,3072,,,,,,,WTT Youth Series
,WTT Youth Contender Amman 2025,WTT Youth Contender,69,Jordan,Amman,asia,west asia,2025-08-14T00:00:00,2025-08-17T00:00:00,,0.0,,,3044,,,,,,,WTT Youth Series
,WTT Youth Contender Mississauga 2025,WTT Youth Contender,69,Canada,Mississauga,americas,northern america,2025-08-14T00:00:00,2025-08-17T00:00:00,,0.0,,,3127,,,,,,,WTT Youth Series
,Asuncion 2025 Junior Pan American Games,Pan American Junior Games,51,Paraguay,Asunción,americas,south america,2025-08-16T00:00:00,2025-08-21T00:00:00,,,,,3157,,,,,,,
,Europe Youth Smash - Sweden 2025,WTT Youth Smash,96,Sweden,Malmö,europe,northern europe,2025-08-21T00:00:00,2025-08-24T00:00:00,,0.0,,,3195,,,,,,,WTT Youth Series
,ITTF Pan American Youth Championships 2025,Youth Continental Championships,87,Argentina,Rosario,americas,south america,2025-08-24T00:00:00,2025-08-31T00:00:00,,,,,3158,,,,,,,
,WTT Youth Contender Otocec 2025 Presented by I Feel Slovenia,WTT Youth Contender,69,Slovenia,Otocec,europe,southern europe,2025-08-28T00:00:00,2025-09-03T00:00:00,,0.0,,,3046,,,,,,,WTT Youth Series
,WTT Youth Contender Varazdin 2025,WTT Youth Contender,69,Croatia,Varaždin,europe,southern europe,2025-08-28T00:00:00,2025-09-03T00:00:00,,0.0,,,3047,,,,,,,WTT Youth Series
,Pan American U11 & U13 Championships 2025,ITTF International Youth Open,84,Guatemala,Antigua,americas,central america,2025-09-03T00:00:00,2025-09-10T00:00:00,,,,,3160,,,,,,,
,WTT Youth Star Contender Skopje 2025,WTT Youth Star Contender,68,North Macedonia,Skopje,europe,southern europe,2025-09-05T00:00:00,2025-09-07T00:00:00,,0.0,,,3061,,,,,,,WTT Youth Series
,WTT Youth Contender Bangkok II 2025,WTT Youth Contender,69,Thailand,Bangkok,asia,south east asia,2025-09-10T00:00:00,2025-09-13T00:00:00,,0.0,,,3048,,,,,,,WTT Youth Series
,WTT Youth Contender Luxembourg 2025 Presented by LuXembourg - Let’s Make It Happen,WTT Youth Contender,69,Luxembourg,Luxembourg,europe,western europe,2025-09-10T00:00:00,2025-09-13T00:00:00,,0.0,,,3049,,,,,,,WTT Youth Series
https://asia.ittf.com/pages/37/1st%20asian%20veteran%20table%20tennis%20championships_8675,Central American Master Championships 2025,Veteran Championships,55,Guatemala,Guatemala City,americas,central america,2025-09-12T00:00:00,2025-09-15T00:00:00,,,,,3159,,,,,,,
,WTT Youth Contender San Francisco III 2025 Presented by DoorDash,WTT Youth Contender,69,USA,San Francisco,americas,northern america,2025-09-17T00:00:00,2025-09-20T00:00:00,,0.0,,,3043,,,,,,,WTT Youth Series
,WTT Youth Contender Batumi 2025,WTT Youth Contender,69,Georgia,Batumi,europe,southern europe,2025-09-18T00:00:00,2025-09-21T00:00:00,,0.0,,,3062,,,,,,,WTT Youth Series
,WTT Youth Contender Fremont 2025 Presented By Databricks,WTT Youth Contender,69,USA,Fremont,americas,northern america,2025-09-22T00:00:00,2025-09-25T00:00:00,,0.0,,,3068,,,,,,,WTT Youth Series
,ITTF Oceania Para Championships 2025,Continental Championships,79,New Zealand,Auckland,oceania,australasia,2025-09-26T00:00:00,2025-09-28T00:00:00,,,,,3150,,,,,,,
,China Youth Smash 2025 Presented by Beijing Shijingshan Culture & Tourism Group,WTT Youth Smash,96,China,Beijing,asia,east asia,2025-10-03T00:00:00,2025-10-05T00:00:00,,0.0,,,3227,,,,,,,WTT Youth Series
,WTT Youth Contender Perth 2025,WTT Youth Contender,69,Australia,Perth,oceania,australasia,2025-10-08T00:00:00,2025-10-11T00:00:00,,0.0,,,3050,,,,,,,WTT Youth Series
,WTT Youth Contender Tunis II 2025,WTT Youth Contender,69,Tunisia,Tunis,africa,north africa,2025-10-08T00:00:00,2025-10-11T00:00:00,,0.0,,,3107,,,,,,,WTT Youth Series
,WTT Youth Contender Podgorica 2025,WTT Youth Contender,69,Montenegro,Podgorica,europe,southern europe,2025-10-13T00:00:00,2025-10-16T00:00:00,,0.0,,,3078,,,,,,,WTT Youth Series
,WTT Youth Star Contender Podgorica 2025,WTT Youth Star Contender,68,Montenegro,Podgorica,europe,southern europe,2025-10-17T00:00:00,2025-10-19T00:00:00,,0.0,,,3079,,,,,,,WTT Youth Series
,WTT Youth Contender Dubai 2025,WTT Youth Contender,69,United Arab Emirates,Dubai,asia,west asia,2025-10-21T00:00:00,2025-10-24T00:00:00,,0.0,,,3077,,,,,,,WTT Youth Series
,WTT Youth Contender Caracas II 2025,WTT Youth Contender,69,Venezuela,Caracas,americas,south america,2025-10-23T00:00:00,2025-10-26T00:00:00,,0.0,,,3123,,,,,,,WTT Youth Series
,WTT Youth Contender Cairo 2025,WTT Youth Contender,69,Egypt,Cairo,africa,north africa,2025-10-29T00:00:00,2025-11-01T00:00:00,,0.0,,,3051,,,,,,,WTT Youth Series
,WTT Youth Contender San Francisco IV 2025 Presented by MongoDB,WTT Youth Contender,69,USA,San Francisco,americas,northern america,2025-10-29T00:00:00,2025-11-01T00:00:00,,0.0,,,3055,,,,,,,WTT Youth Series
,WTT Youth Contender Lignano 2025,WTT Youth Contender,69,Italy,Lignano Sabbiadoro,europe,southern europe,2025-11-03T00:00:00,2025-11-09T00:00:00,,0.0,,,3053,,,,,,,WTT Youth Series
,WTT Youth Contender Senec 2025,WTT Youth Contender,69,Slovak Republic,Senec,europe,eastern europe,2025-11-03T00:00:00,2025-11-09T00:00:00,,0.0,,,3056,,,,,,,WTT Youth Series
,WTT Youth Contender Sulaymaniyah 2025,WTT Youth Contender,69,Iraq,Sulaymaniyah,asia,west asia,2025-11-05T00:00:00,2025-11-08T00:00:00,,0.0,,,3052,,,,,,,WTT Youth Series
,WTT Youth Contender Szombathely 2025,WTT Youth Contender,69,Hungary,Szombathely,europe,eastern europe,2025-11-11T00:00:00,2025-11-14T00:00:00,,0.0,,,3054,,,,,,,WTT Youth Series
,ITTF African Para Championships 2025,Paralympic Games,52,Egypt,Cairo,africa,north africa,2025-11-20T00:00:00,2025-11-24T00:00:00,,,,,3145,,,,,,,
,ITTF World Youth Championships 2025,World Youth Championships,30,Romania,Cluj Napoca,europe,eastern europe,2025-11-23T00:00:00,2025-11-30T00:00:00,,,,,3118,,,,,,,
,WTT Youth Contender Dammam 2025,WTT Youth Contender,69,Saudi Arabia,Dammam,asia,west asia,2025-12-07T00:00:00,2025-12-10T00:00:00,,0.0,,,3076,,,,,,,WTT Youth Series
,WTT Youth Contender San Francisco 2026,WTT Youth Contender,69,USA,San Francisco,americas,northern america,2026-01-02T00:00:00,2026-01-05T00:00:00,,0.0,,,3274,,,,,,,WTT Youth Series
,WTT Youth Contender Vadodara 2026,WTT Youth Contender,69,India,Vadodara,asia,south asia,2026-01-02T00:00:00,2026-01-05T00:00:00,,0.0,,,3273,,,,,,,WTT Youth Series
,WTT Youth Contender Linz 2026,WTT Youth Contender,69,Austria,Linz,europe,western europe,2026-01-08T00:00:00,2026-01-11T00:00:00,,0.0,,,3275,,,,,,,WTT Youth Series
,WTT Youth Contender Manama 2026,WTT Youth Contender,69,Bahrain,Manama,asia,west asia,2026-01-14T00:00:00,2026-01-17T00:00:00,,0.0,,,3276,,,,,,,WTT Youth Series
,WTT Youth Contender Doha 2026,WTT Youth Contender,69,Qatar,Doha,asia,west asia,2026-01-19T00:00:00,2026-01-22T00:00:00,,0.0,,,3278,,,,,,,WTT Youth Series
,WTT Youth Star Contender Doha 2026,WTT Youth Star Contender,68,Qatar,Doha,asia,west asia,2026-01-23T00:00:00,2026-01-25T00:00:00,,0.0,,,3277,,,,,,,WTT Youth Series
,WTT Youth Contender Cappadocia 2026,WTT Youth Contender,69,Türkiye,Cappadocia - Nevsehir,europe,southern europe,2026-01-28T00:00:00,2026-01-31T00:00:00,,0.0,,,3279,,,,,,,WTT Youth Series
https://asia.ittf.com/pages/37/1st%20asian%20veteran%20table%20tennis%20championships_8675,ITTF-Americas Masters Championships Asuncion 2026 ,Veteran Championships,55,Paraguay,Asunción,americas,south america,2026-02-02T00:00:00,2026-02-07T00:00:00,,,,,3163,,,,,,,
,WTT Youth Contender Tunis 2026,WTT Youth Contender,69,Tunisia,Tunis,africa,north africa,2026-02-02T00:00:00,2026-02-05T00:00:00,,0.0,,,3280,,,,,,,WTT Youth Series
,WTT Youth Star Contender Tunis 2026,WTT Youth Star Contender,68,Tunisia,Tunis,africa,north africa,2026-02-06T00:00:00,2026-02-08T00:00:00,,0.0,,,3281,,,,,,,WTT Youth Series
,WTT Youth Contender Vila Real 2026,WTT Youth Contender,69,Portugal,Vila Real,europe,southern europe,2026-02-10T00:00:00,2026-02-13T00:00:00,,0.0,,,3284,,,,,,,WTT Youth Series
,Singapore Youth Smash 2026,WTT Youth Smash,96,Singapore,Singapore,asia,south east asia,2026-02-26T00:00:00,2026-03-01T00:00:00,,0.0,,,3285,,,,,,,WTT Youth Series
,WTT Youth Contender Wladyslawowo 2026,WTT Youth Contender,69,Poland,Wladyslawowo,europe,eastern europe,2026-03-04T00:00:00,2026-03-07T00:00:00,,0.0,,,3291,,,,,,,WTT Youth Series
,WTT Youth Contender Buenos Aires 2026,WTT Youth Contender,69,Argentina,Buenos Aires,americas,south america,2026-03-04T00:00:00,2026-03-07T00:00:00,,0.0,,,3286,,,,,,,WTT Youth Series
,WTT Youth Contender Berlin 2026,WTT Youth Contender,69,Germany,Berlin,europe,western europe,2026-03-09T00:00:00,2026-03-15T00:00:00,,0.0,,,3293,,,,,,,WTT Youth Series
,WTT Youth Contender Havirov 2026,WTT Youth Contender,69,Czechia,Havirov,europe,eastern europe,2026-03-09T00:00:00,2026-03-15T00:00:00,,0.0,,,3294,,,,,,,WTT Youth Series
,WTT Youth Contender Asunción 2026,WTT Youth Contender,69,Paraguay,Asunción,americas,south america,2026-03-09T00:00:00,2026-03-12T00:00:00,,0.0,,,3292,,,,,,,WTT Youth Series
,South America U11&U13 Championships Asuncion 2026,ITTF International Youth Open,84,Paraguay,Asunción,americas,south america,2026-03-14T00:00:00,2026-03-20T00:00:00,,,,,3399,,,,,,,
,WTT Youth Contender Riyadh 2026,WTT Youth Contender,69,Saudi Arabia,Riyhad,asia,west asia,2026-03-21T00:00:00,2026-03-24T00:00:00,,0.0,,,3295,,,,,,,WTT Youth Series
,WTT Youth Contender Humacao 2026,WTT Youth Contender,69,Puerto Rico,Humacao,americas,caribbean,2026-03-26T00:00:00,2026-03-29T00:00:00,,0.0,,,3299,,,,,,,WTT Youth Series
,WTT Youth Contender Panagyurishte 2026,WTT Youth Contender,69,Bulgaria,Panagyurishte,europe,eastern europe,2026-03-26T00:00:00,2026-03-29T00:00:00,,0.0,,,3296,,,,,,,WTT Youth Series
https://asia.ittf.com/pages/37/1st%20asian%20veteran%20table%20tennis%20championships_8675,South America Masters Championships Lima 2026,Veteran Championships,55,Peru,Lima,americas,south america,2026-03-28T00:00:00,2026-04-04T00:00:00,,,,,3400,,,,,,,
,WTT Youth Contender Novi Sad 2026,WTT Youth Contender,69,Serbia,Novi Sad,europe,southern europe,2026-03-31T00:00:00,2026-04-03T00:00:00,,0.0,,,3297,,,,,,,WTT Youth Series
,Caribbean Youth Championships Santo Domingo 2026,ITTF International Youth Open,84,Dominican Republic,Bridgetown,americas,caribbean,2026-04-06T00:00:00,2026-04-12T00:00:00,,5524.0,,,3402,,,,,,,
,WTT Youth Contender Luxembourg 2026,WTT Youth Contender,69,Luxembourg,Luxembourg,europe,western europe,2026-04-08T00:00:00,2026-04-11T00:00:00,,0.0,,,3298,,,,,,,WTT Youth Series
,IV South America Youth Games Panama 2026,ITTF International Youth Open,84,Panama,Monteria,americas,central america,2026-04-13T00:00:00,2026-04-18T00:00:00,,,,,3405,,,,,,,
,WTT Youth Contender Metz 2026,WTT Youth Contender,69,France,Metz,europe,western europe,2026-04-13T00:00:00,2026-04-16T00:00:00,,0.0,,,3301,,,,,,,WTT Youth Series
,South America Youth Championships Rio de Janeiro 2026,ITTF International Youth Open,84,Brazil,Monteria,americas,south america,2026-04-15T00:00:00,2026-04-21T00:00:00,,,,,3404,,,,,,,
,WTT Youth Star Contender Metz 2026,WTT Youth Star Contender,68,France,Metz,europe,western europe,2026-04-17T00:00:00,2026-04-19T00:00:00,,0.0,,,3302,,,,,,,WTT Youth Series
,WTT Youth Contender Sulaymaniyah 2026,WTT Youth Contender,69,Iraq,Sulaymaniyah,asia,west asia,2026-04-22T00:00:00,2026-04-25T00:00:00,,0.0,,,3303,,,,,,,WTT Youth Series
,WTT Youth Contender Sarajevo 2026,WTT Youth Contender,69,Bosnia-Herzegovina,Sarajevo,europe,southern europe,2026-04-27T00:00:00,2026-04-30T00:00:00,,0.0,,,3304,,,,,,,WTT Youth Series
,Central America Youth Championships Panama 2026,ITTF International Youth Open,84,Panama,Guatemala City,americas,central america,2026-05-01T00:00:00,2026-05-01T00:00:00,,,,,3406,,,,,,,
,WTT Youth Contender Platja D'Aro 2026,WTT Youth Contender,69,Spain,"Platja d'Aro, Girona",europe,southern europe,2026-05-06T00:00:00,2026-05-09T00:00:00,,0.0,,,3305,,,,,,,WTT Youth Series
,WTT Youth Contender Tashkent 2026,WTT Youth Contender,69,Uzbekistan,Tashkent,asia,middle asia,2026-05-13T00:00:00,2026-05-16T00:00:00,,0.0,,,3320,,,,,,,WTT Youth Series
,WTT Youth Contender Mississauga 2026,WTT Youth Contender,69,Canada,Mississauga,americas,northern america,2026-05-15T00:00:00,2026-05-18T00:00:00,,0.0,,,3307,,,,,,,WTT Youth Series
,WTT Youth Contender Bangkok 2026,WTT Youth Contender,69,Thailand,Bangkok,asia,south east asia,2026-05-18T00:00:00,2026-05-21T00:00:00,,0.0,,,3308,,,,,,,WTT Youth Series
,WTT Youth Star Contender Bangkok 2026,WTT Youth Star Contender,68,Thailand,Bangkok,asia,south east asia,2026-05-22T00:00:00,2026-05-24T00:00:00,,0.0,,,3306,,,,,,,WTT Youth Series
,WTT Youth Contender Prishtina 2026,WTT Youth Contender,69,Kosovo,Pristina,europe,southern europe,2026-05-22T00:00:00,2026-05-25T00:00:00,,0.0,,,3309,,,,,,,WTT Youth Series
,WTT Youth Contender Sandefjord 2026,WTT Youth Contender,69,Norway,Sandefjord,europe,northern europe,2026-05-30T00:00:00,2026-06-02T00:00:00,,0.0,,,3310,,,,,,,WTT Youth Series
,WTT Youth Contender Helsingborg 2026,WTT Youth Contender,69,Sweden,Helsingborg,europe,northern europe,2026-06-04T00:00:00,2026-06-07T00:00:00,,0.0,,,3311,,,,,,,WTT Youth Series
,WTT Youth Contender Rio de Janeiro 2026,WTT Youth Contender,69,Brazil,Rio de Janeiro,americas,south america,2026-06-08T00:00:00,2026-06-11T00:00:00,,0.0,,,3312,,,,,,,WTT Youth Series
,WTT Youth Star Contender Rio de Janeiro 2026,WTT Youth Star Contender,68,Brazil,Rio de Janeiro,americas,south america,2026-06-12T00:00:00,2026-06-14T00:00:00,,0.0,,,3313,,,,,,,WTT Youth Series
,WTT Youth Contender Caracas 2026,WTT Youth Contender,69,Venezuela,Caracas,americas,south america,2026-06-24T00:00:00,2026-06-27T00:00:00,,0.0,,,3315,,,,,,,WTT Youth Series
,Central America & Caribbean U11&U13 Championships 2026,ITTF International Youth Open,84,Mexico,,americas,central america,2026-07-01T00:00:00,2026-07-01T00:00:00,,,,,3408,,,,,,,
,WTT Youth Contender Hong Kong 2026,WTT Youth Contender,69,"Hong Kong, China",,asia,east asia,2026-07-06T00:00:00,2026-07-12T00:00:00,,0.0,,,3318,,,,,,,WTT Youth Series
,European Youth Championships Gondomar 2026,Youth Continental Championships,87,Portugal,Ostrava,europe,southern europe,2026-07-10T00:00:00,2026-07-17T00:00:00,,5437.0,,,3392,,,,,,,
,WTT Youth Contender Ulaanbaatar 2026,WTT Youth Contender,69,Mongolia,Ulaanbaatar,asia,east asia,2026-07-14T00:00:00,2026-07-17T00:00:00,,0.0,,,3319,,,,,,,WTT Youth Series
,WTT Youth Contender Tashkent II 2026,WTT Youth Contender,69,Uzbekistan,Tashkent,asia,middle asia,2026-07-19T00:00:00,2026-07-22T00:00:00,,0.0,,,3366,,,,,,,WTT Youth Series
,WTT Youth Contender Almaty 2026,WTT Youth Contender,69,Kazakhstan,Almaty,asia,middle asia,2026-07-24T00:00:00,2026-07-27T00:00:00,,0.0,,,3321,,,,,,,WTT Youth Series
,WTT Youth Contender Vientiane 2026,WTT Youth Contender,69,Laos,Vientiane,asia,south east asia,2026-07-30T00:00:00,2026-08-02T00:00:00,,0.0,,,3322,,,,,,,WTT Youth Series
,WTT Youth Contender Amman 2026,WTT Youth Contender,69,Jordan,Amman,asia,west asia,2026-08-05T00:00:00,2026-08-08T00:00:00,,0.0,,,3323,,,,,,,WTT Youth Series
,ITTF Americas Youth Championships Guatemala City 2026 ,Youth Continental Championships,87,Guatemala,Rosario,americas,central america,2026-08-23T00:00:00,2026-08-30T00:00:00,,,,,3410,,,,,,,
,WTT Youth Contender Otocec 2026,WTT Youth Contender,69,Slovenia,Otocec,europe,southern europe,2026-08-25T00:00:00,2026-08-31T00:00:00,,0.0,,,3328,,,,,,,WTT Youth Series
,WTT Youth Contender Varazdin 2026,WTT Youth Contender,69,Croatia,Varaždin,europe,southern europe,2026-08-25T00:00:00,2026-08-31T00:00:00,,0.0,,,3326,,,,,,,WTT Youth Series
,WTT Youth Contender Cuenca 2026,WTT Youth Contender,69,Ecuador,Cuenca,americas,south america,2026-09-03T00:00:00,2026-09-06T00:00:00,,0.0,,,3332,,,,,,,WTT Youth Series
,WTT Youth Contender Puerto Princesa 2026,WTT Youth Contender,69,Philippines,Puerto Princesa,asia,south east asia,2026-09-03T00:00:00,2026-09-06T00:00:00,,0.0,,,3350,,,,,,,WTT Youth Series
,WTT Youth Contender Tunis II 2026 ,WTT Youth Contender,69,Tunisia,Tunis,africa,north africa,2026-09-03T00:00:00,2026-09-06T00:00:00,,0.0,,,3314,,,,,,,WTT Youth Series
,ITTF Americas U11&U13 Championships 2026,ITTF International Youth Open,84,USA,Antigua,americas,northern america,2026-09-07T00:00:00,2026-09-14T00:00:00,,,,,3411,,,,,,,
,WTT Youth Contender Bangkok II 2026,WTT Youth Contender,69,Thailand,Bangkok,asia,south east asia,2026-09-09T00:00:00,2026-09-12T00:00:00,,0.0,,,3331,,,,,,,WTT Youth Series
,WTT Youth Contender Monteria 2026,WTT Youth Contender,69,Colombia,Monteria,americas,south america,2026-09-09T00:00:00,2026-09-12T00:00:00,,0.0,,,3337,,,,,,,WTT Youth Series
https://asia.ittf.com/pages/37/1st%20asian%20veteran%20table%20tennis%20championships_8675,Central America Masters Championships Tegucigalpa 2026,Veteran Championships,55,Honduras,Tegucigalpa,americas,central america,2026-09-12T00:00:00,2026-09-15T00:00:00,,,,,3413,,,,,,,
,WTT Youth Contender Gangneung 2026,WTT Youth Contender,69,Korea Republic,Gangneung,asia,east asia,2026-09-14T00:00:00,2026-09-17T00:00:00,,0.0,,,3330,,,,,,,WTT Youth Series
,WTT Youth Star Contender Gangneung 2026,WTT Youth Star Contender,68,Korea Republic,Gangneung,asia,east asia,2026-09-18T00:00:00,2026-09-20T00:00:00,,0.0,,,3329,,,,,,,WTT Youth Series
,WTT Youth Contender Pepinster 2026,WTT Youth Contender,69,Belgium,,europe,western europe,2026-09-21T00:00:00,2026-09-24T00:00:00,,0.0,,,3334,,,,,,,WTT Youth Series
,WTT Youth Contender Asunción II 2026,WTT Youth Contender,69,Paraguay,Asunción,americas,south america,2026-09-27T00:00:00,2026-09-30T00:00:00,,0.0,,,3367,,,,,,,WTT Youth Series
,WTT Youth Contender Batumi 2026,WTT Youth Contender,69,Georgia,Batumi,europe,southern europe,2026-09-27T00:00:00,2026-09-30T00:00:00,,0.0,,,3333,,,,,,,WTT Youth Series
,WTT Youth Contender Cairo 2026,WTT Youth Contender,69,Egypt,Cairo,africa,north africa,2026-10-02T00:00:00,2026-10-05T00:00:00,,0.0,,,3347,,,,,,,WTT Youth Series
,WTT Youth Contender Buenos Aires II 2026,WTT Youth Contender,69,Argentina,Buenos Aires,americas,south america,2026-10-02T00:00:00,2026-10-05T00:00:00,,0.0,,,3368,,,,,,,WTT Youth Series
,WTT Youth Contender Doha II 2026,WTT Youth Contender,69,Qatar,Doha,asia,west asia,2026-10-13T00:00:00,2026-10-16T00:00:00,,0.0,,,3336,,,,,,,WTT Youth Series
,WTT Youth Contender Dubai 2026,WTT Youth Contender,69,United Arab Emirates,Dubai,asia,west asia,2026-10-18T00:00:00,2026-10-21T00:00:00,,0.0,,,3340,,,,,,,WTT Youth Series
,WTT Youth Contender Lignano 2026,WTT Youth Contender,69,Italy,Lignano Sabbiadoro,europe,southern europe,2026-10-21T00:00:00,2026-10-27T00:00:00,,0.0,,,3338,,,,,,,WTT Youth Series
,WTT Youth Contender Senec 2026,WTT Youth Contender,69,Slovak Republic,Senec,europe,eastern europe,2026-10-21T00:00:00,2026-10-27T00:00:00,,0.0,,,3339,,,,,,,WTT Youth Series
,WTT Youth Contender Chennai 2026,WTT Youth Contender,69,India,Chennai,asia,south asia,2026-10-23T00:00:00,2026-10-26T00:00:00,,0.0,,,3369,,,,,,,WTT Youth Series
,WTT Youth Contender Szombathely 2026,WTT Youth Contender,69,Hungary,Szombathely,europe,eastern europe,2026-10-29T00:00:00,2026-11-01T00:00:00,,0.0,,,3344,,,,,,,WTT Youth Series
,WTT Youth Contender Podgorica 2026,WTT Youth Contender,69,Montenegro,Podgorica,europe,southern europe,2026-11-03T00:00:00,2026-11-06T00:00:00,,0.0,,,3345,,,,,,,WTT Youth Series
,WTT Youth Star Contender Podgorica 2026 ,WTT Youth Star Contender,68,Montenegro,Podgorica,europe,southern europe,2026-11-07T00:00:00,2026-11-09T00:00:00,,0.0,,,3346,,,,,,,WTT Youth Series
