playerId,PlayerName,PlayerFamilyName,PlayerGivenName,PlayerFamilyNameFirst,Gender,Age,DOB,CountryName,CountryCode,NationalityName,NationalityCode,OrganizationName,OrganizationCode,Style,Grip,Hand,HeadShot
117821,Mima ITO,ITO,Mima,ITO Mima,F,25.0,10/21/2000 00:00:00,Japan,JPN,Japan,JPN,JAPAN,JPN,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/117821_HEADSHOT_R_Mima_ITO 1.png
117822,Miyu KATO,KATO,Miyu,KATO Miyu,F,26.0,04/14/1999 00:00:00,Japan,JPN,Japan,JPN,JAPAN,JPN,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/117822_Headshot_R_KATO_Miyu.png
117842,Hilal HASANOV,HASANOV,Hilal,HASANOV Hilal,M,28.0,08/13/1997 00:00:00,Azerbaijan,AZE,Azerbaijan,AZE,AZERBAIJAN,AZE,Attacker,Shakehand,Left,
117862,Eric GLOD,GLOD,Eric,GLOD Eric,M,31.0,11/16/1993 00:00:00,Luxembourg,LUX,Luxembourg,LUX,LUXEMBOURG,LUX,Attacker,Shakehand,Left,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/117862_Headshot_R_GLOD_Eric.png
117865,Andrei PUTUNTICA,PUTUNTICA,Andrei,PUTUNTICA Andrei,M,26.0,01/24/1999 00:00:00,Moldova,MDA,Moldova,MDA,MOLDOVA,MDA,Attacker,Shakehand,Left,
117883,Natalie CUMMINGS,CUMMINGS,Natalie,CUMMINGS Natalie,F,36.0,04/13/1989 00:00:00,Guyana,GUY,Guyana,GUY,GUYANA,GUY,Attacker,Shakehand,Left,
117890,Kirill GERASSIMENKO,GERASSIMENKO,Kirill,GERASSIMENKO Kirill,M,28.0,12/18/1996 00:00:00,Kazakhstan,KAZ,Kazakhstan,KAZ,KAZAKHSTAN,KAZ,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/117890_Headshot_R_GERASSIMENKO_Kirill.png
117891,Anastassiya LAVROVA,LAVROVA,Anastassiya,LAVROVA Anastassiya,F,30.0,07/26/1995 00:00:00,Kazakhstan,KAZ,Kazakhstan,KAZ,KAZAKHSTAN,KAZ,Attacker,Shakehand,Right,
117893,Bekulan ZHAMAL,ZHAMAL,Bekulan,ZHAMAL Bekulan,M,29.0,01/12/1996 00:00:00,Kazakhstan,KAZ,Kazakhstan,KAZ,KAZAKHSTAN,KAZ,Attacker,Shakehand,Right,
117894,Denis ZHOLUDEV,ZHOLUDEV,Denis,ZHOLUDEV Denis,M,32.0,07/28/1993 00:00:00,Kazakhstan,KAZ,Kazakhstan,KAZ,KAZAKHSTAN,KAZ,Attacker,Shakehand,Right,
117903,Imesh RANASINGHA,RANASINGHA,Imesh,RANASINGHA Imesh,M,27.0,10/07/1998 00:00:00,Sri Lanka,SRI,Sri Lanka,SRI,USA,USA,Attacker,Shakehand,Right,
117907,Sataporn JERMPLONG,JERMPLONG,Sataporn,JERMPLONG Sataporn,M,30.0,09/09/1995 00:00:00,Thailand,THA,Thailand,THA,THAILAND,THA,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/117907_HEADSHOT_R_JERMPLONG_Sataporn.png
117914,Sarayut TANCHAROEN,TANCHAROEN,Sarayut,TANCHAROEN Sarayut,M,32.0,02/18/1993 00:00:00,Thailand,THA,Thailand,THA,THAILAND,THA,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/117914_HEADSHOT_R_TANCHAROEN_Sarayut.png
117931,Simay KULAKCEKEN,KULAKCEKEN,Simay,KULAKCEKEN Simay,F,26.0,06/18/1999 00:00:00,Türkiye,TUR,Türkiye,TUR,TÜRKIYE,TUR,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/117931_Headshot_R_KULAKCEKEN_Simay.png
117937,Elizandro ANDRE,ANDRE,Elizandro,ANDRE Elizandro,M,29.0,10/07/1996 00:00:00,Angola,ANG,Angola,ANG,ANGOLA,ANG,Attacker,Shakehand,Right,
117954,Ajarat ASAJU,ASAJU,Ajarat,ASAJU Ajarat,F,32.0,09/27/1993 00:00:00,Nigeria,NGR,Nigeria,NGR,NIGERIA,NGR,Defender,Shakehand,Right,
117977,Tracy MAWA,MAWA,Tracy,MAWA Tracy,F,26.0,04/01/1999 00:00:00,Vanuatu,VAN,Vanuatu,VAN,VANUATU,VAN,Attacker,Shakehand,Right,
118009,Ricardo VILLA,VILLA,Ricardo,VILLA Ricardo,M,27.0,09/04/1998 00:00:00,Mexico,MEX,Mexico,MEX,MEXICO,MEX,Attacker,Shakehand,Right,
118028,Lucia CORDERO,CORDERO,Lucia,CORDERO Lucia,F,24.0,09/26/2001 00:00:00,Guatemala,GUA,Guatemala,GUA,GUATEMALA,GUA,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/118028_Headshot_R_Lucia CORDERO.png
118072,Carlos FRANCO,FRANCO,Carlos,FRANCO Carlos,M,32.0,05/11/1993 00:00:00,Spain,ESP,Spain,ESP,SPAIN,ESP,Attacker,Shakehand,Right,
118087,Taimmaa ABO-YAMAN,ABO-YAMAN,Taimmaa,ABO-YAMAN Taimmaa,F,28.0,06/23/1997 00:00:00,Jordan,JOR,Jordan,JOR,JORDAN,JOR,Attacker,Shakehand,Right,
118094,Kefayah ALOWAIRDHI,ALOWAIRDHI,Kefayah,ALOWAIRDHI Kefayah,F,43.0,12/12/1981 00:00:00,Kuwait,KUW,Kuwait,KUW,KUWAIT,KUW,Attacker,Shakehand,Right,
118096,Ahmad Hussein HARB,HARB,Ahmad Hussein,HARB Ahmad Hussein,M,33.0,07/11/1992 00:00:00,Lebanon,LBN,Lebanon,LBN,LEBANON,LBN,Attacker,Shakehand,Right,
118101,Elmutasim ELTAYEB,ELTAYEB,Elmutasim,ELTAYEB Elmutasim,M,34.0,01/01/1991 00:00:00,Sudan,SUD,Sudan,SUD,SUDAN,SUD,Attacker,Shakehand,Right,
118108,Salah ALBALUSHI,ALBALUSHI,Salah,ALBALUSHI Salah,M,25.0,01/04/2000 00:00:00,United Arab Emirates,UAE,United Arab Emirates,UAE,UNITED ARAB EMIRATES,UAE,Attacker,Shakehand,Right,
118126,Nathaly PAREDES,PAREDES,Nathaly,PAREDES Nathaly,F,24.0,02/09/2001 00:00:00,Ecuador,ECU,Ecuador,ECU,ECUADOR,ECU,Attacker,Shakehand,Right,
118507,Christina KALLBERG,KALLBERG,Christina,KALLBERG Christina,F,25.0,04/01/2000 00:00:00,Sweden,SWE,Sweden,SWE,SWEDEN,SWE,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/118507_Headshot_R_Christina KALLBERG.png
118523,Dillon CHAMBERS,CHAMBERS,Dillon,CHAMBERS Dillon,M,28.0,09/15/1997 00:00:00,Australia,AUS,Australia,AUS,AUSTRALIA,AUS,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/118523_Headshot_R_CHAMBERS_Dillon.png
118671,Tobias RASMUSSEN,RASMUSSEN,Tobias,RASMUSSEN Tobias,M,28.0,11/26/1996 00:00:00,Denmark,DEN,Denmark,DEN,DENMARK,DEN,Attacker,Shakehand,Left,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/118671_HEADSHOT_R_RASMUSSEN_Tobias.png
118683,Ekaterina CHERNYAVSKAYA,CHERNYAVSKAYA,Ekaterina,CHERNYAVSKAYA Ekaterina,F,29.0,05/15/1996 00:00:00,AIN,AIN,AIN,AIN,AIN,AIN,Attacker,Shakehand,Right,
118685,Valeriia SHCHERBATYKH,SHCHERBATYKH,Valeriia,SHCHERBATYKH Valeriia,F,26.0,12/25/1998 00:00:00,AIN,AIN,AIN,AIN,AIN,AIN,Attacker,Shakehand,Right,
118694,Simona HORVATHOVA,HORVATHOVA,Simona,HORVATHOVA Simona,F,27.0,08/10/1998 00:00:00,Slovak Republic,SVK,Slovak Republic,SVK,SLOVAK REPUBLIC,SVK,Attacker,Shakehand,Right,
118702,Akinwale FAGBAMILA,FAGBAMILA,Akinwale,FAGBAMILA Akinwale,M,31.0,11/06/1994 00:00:00,Nigeria,NGR,Nigeria,NGR,NIGERIA,NGR,Defender,Shakehand,Right,
118722,Kokou FANNY,FANNY,Kokou,FANNY Kokou,M,38.0,04/15/1987 00:00:00,Togo,TOG,Togo,TOG,TOGO,TOG,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/118722_Headshot_R_Kokou FANNY.png
118762,Ying HAN,HAN,Ying,HAN Ying,F,42.0,04/29/1983 00:00:00,Germany,GER,Germany,GER,GERMANY,GER,Defender,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/118762_Headshot_R_Ying HAN.png
118774,Margo DEGRAEF,DEGRAEF,Margo,DEGRAEF Margo,F,27.0,08/15/1998 00:00:00,Belgium,BEL,Belgium,BEL,BELGIUM,BEL,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/118774_Headshot_R_DEGRAEF_Margo.png
118777,Yuan WAN,WAN,Yuan,WAN Yuan,F,28.0,05/23/1997 00:00:00,Germany,GER,Germany,GER,GERMANY,GER,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/118777_Headshot_R_WAN_Yuan.png
118786,LIN Ye,LIN,Ye,LIN Ye,F,29.0,02/01/1996 00:00:00,Singapore,SGP,Singapore,SGP,CANADA,CAN,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/118786_Headshot_R_LIN_Ye.png
118802,Mohammad SALAMEH,SALAMEH,Mohammad,SALAMEH Mohammad,M,26.0,11/22/1998 00:00:00,Jordan,JOR,Jordan,JOR,JORDAN,JOR,Attacker,Shakehand,Right,
118811,Mohammed TAHER,TAHER,Mohammed,TAHER Mohammed,M,26.0,02/22/1999 00:00:00,Iraq,IRQ,Iraq,IRQ,IRAQ,IRQ,Attacker,Shakehand,Right,
118851,Deni KOZUL,KOZUL,Deni,KOZUL Deni,M,28.0,03/18/1997 00:00:00,Slovenia,SLO,Slovenia,SLO,SLOVENIA,SLO,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/118851_Headshot_R_KOZUL_Deni.png
118856,Alina NIKITCHANKA,NIKITCHANKA,Alina,NIKITCHANKA Alina,F,28.0,01/16/1997 00:00:00,AIN,AIN,AIN,AIN,AIN,AIN,Defender,Shakehand,Right,
118868,Leonie HARTBRICH,HARTBRICH,Leonie,HARTBRICH Leonie,F,26.0,09/08/1999 00:00:00,Hungary,HUN,Hungary,HUN,Hungary,HUN,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/118868_Headshot_R_HARTBRICH_Leonie.png
118886,Yuki MATSUYAMA,MATSUYAMA,Yuki,MATSUYAMA Yuki,M,27.0,07/21/1998 00:00:00,Japan,JPN,Japan,JPN,JAPAN,JPN,Attacker,Shakehand,Right,
118888,Aleksandr TIUTRIUMOV,TIUTRIUMOV,Aleksandr,TIUTRIUMOV Aleksandr,M,27.0,08/28/1998 00:00:00,AIN,AIN,AIN,AIN,AIN,AIN,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/118888_Headshot_R_TIUTRIUMOV_Aleksandr.png
118889,Sadi ISMAILOV,ISMAILOV,Sadi,ISMAILOV Sadi,M,29.0,11/04/1996 00:00:00,AIN,AIN,AIN,AIN,AIN,AIN,Attacker,Shakehand,Left,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/118889_Headshot_R_ISMAILOV_Sadi.png
118893,Karoline MISCHEK,MISCHEK,Karoline,MISCHEK Karoline,F,27.0,05/22/1998 00:00:00,Austria,AUT,Austria,AUT,AUSTRIA,AUT,Attacker,Shakehand,Left,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/118893_Headshot_R_ MISCHEK_Karoline.png
118920,Daniele PINTO,PINTO,Daniele,PINTO Daniele,M,26.0,01/19/1999 00:00:00,Italy,ITA,Italy,ITA,ITALY,ITA,Attacker,Shakehand,Left,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/118920_Headshot_R_PINTO_Daniele.png
118927,Darko JORGIC,JORGIC,Darko,JORGIC Darko,M,27.0,07/30/1998 00:00:00,Slovenia,SLO,Slovenia,SLO,SLOVENIA,SLO,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/118927_Headshot_R_Darko JORGIC.png
118983,Jonathan NATIVEL,NATIVEL,Jonathan,NATIVEL Jonathan,M,38.0,08/05/1987 00:00:00,Madagascar,MAD,Madagascar,MAD,MADAGASCAR,MAD,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/118983_HEADSHOT_R_NATIVEL_Jonathan.png
118994,JEON Jihee,JEON,Jihee,JEON Jihee,F,33.0,10/28/1992 00:00:00,Korea Republic,KOR,Korea Republic,KOR,KOREA REPUBLIC,KOR,Attacker,Shakehand,Left,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/118994_HEADSHOT_R_JEON_Jihee.png
119020,Hongtao CHEN,CHEN,Hongtao,CHEN Hongtao,M,30.0,02/14/1995 00:00:00,Canada,CAN,Canada,CAN,CANADA,CAN,Attacker,Shakehand,Right,
119022,Amy WANG,WANG,Amy,WANG Amy,F,22.0,12/02/2002 00:00:00,USA,USA,USA,USA,USA,USA,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/119022_Headshot_R_WANG_Amy.png
119025,Eric NIYONIZIGIYE,NIYONIZIGIYE,Eric,NIYONIZIGIYE Eric,M,29.0,06/18/1996 00:00:00,Rwanda,RWA,Rwanda,RWA,RWANDA,RWA,,,,
119038,Vadim YARASHENKA,YARASHENKA,Vadim,YARASHENKA Vadim,M,29.0,05/16/1996 00:00:00,AIN,AIN,AIN,AIN,AIN,AIN,Attacker,Shakehand,Right,
119042,Anirban GHOSH,GHOSH,Anirban,GHOSH Anirban,M,26.0,12/31/1998 00:00:00,India,IND,India,IND,INDIA,IND,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/119042_Headshot_R_GHOSH_Anirban.png
119047,Aleksi MUSTONEN,MUSTONEN,Aleksi,MUSTONEN Aleksi,M,30.0,09/28/1995 00:00:00,Finland,FIN,Finland,FIN,FINLAND,FIN,Attacker,Shakehand,Right,
119069,Maria RONY,RONY,Maria,RONY Maria,F,28.0,05/21/1997 00:00:00,India,IND,India,IND,INDIA,IND,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/119069_Headshot_R_Maria RONY.png
119089,YOON Hyobin,YOON,Hyobin,YOON Hyobin,F,26.0,12/23/1998 00:00:00,Korea Republic,KOR,Korea Republic,KOR,KOREA REPUBLIC,KOR,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/119089_HEADSHOT_R_YOON_Hyobin.png
119092,Irvin BERTRAND,BERTRAND,Irvin,BERTRAND Irvin,M,25.0,02/06/2000 00:00:00,France,FRA,France,FRA,FRANCE,FRA,Attacker,Shakehand,Left,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/119092_Headshot_R_BERTRAND_Irvin.png
119109,Camila ARGUELLES,ARGUELLES,Camila,ARGUELLES Camila,F,35.0,01/22/1990 00:00:00,Argentina,ARG,Argentina,ARG,ARGENTINA,ARG,Attacker,Shakehand,Left,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/119109_Headshot_R_ARGUELLES_Camila.png
119261,Bohdan SINKEVYCH,SINKEVYCH,Bohdan,SINKEVYCH Bohdan,M,27.0,11/03/1998 00:00:00,Ukraine,UKR,Ukraine,UKR,UKRAINE,UKR,Attacker,Shakehand,Left,
119266,Paulina KRZYSIEK,KRZYSIEK,Paulina,KRZYSIEK Paulina,F,29.0,08/12/1996 00:00:00,Poland,POL,Poland,POL,POLAND,POL,Attacker,Shakehand,Left,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/119266_HEADSHOT_R_KRZYSIEK_Paulina.png
119273,Grzegorz FELKEL,FELKEL,Grzegorz,FELKEL Grzegorz,M,27.0,08/07/1998 00:00:00,Poland,POL,Poland,POL,POLAND,POL,Attacker,Shakehand,Right,
119284,CHO Seungmin,CHO,Seungmin,CHO Seungmin,M,27.0,05/27/1998 00:00:00,Korea Republic,KOR,Korea Republic,KOR,KOREA REPUBLIC,KOR,Attacker,Shakehand,Left,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/119284_Headshot_R_CHO_Seungmin (NEW).png
119285,LEE Zion,LEE,Zion,LEE Zion,F,29.0,05/27/1996 00:00:00,Korea Republic,KOR,Korea Republic,KOR,KOREA REPUBLIC,KOR,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/119285_HEADSHOT_R_LEE_Zion.png
119316,Horacio CIFUENTES,CIFUENTES,Horacio,CIFUENTES Horacio,M,27.0,03/16/1998 00:00:00,Argentina,ARG,Argentina,ARG,ARGENTINA,ARG,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/119316_Headshot_R_CIFUENTES_Horacio.png
119371,David LOI,LOI,David,LOI David,M,30.0,01/15/1995 00:00:00,Papua New Guinea,PNG,Papua New Guinea,PNG,PAPUA NEW GUINEA,PNG,Attacker,Shakehand,Right,
119376,Maryanne HANE,HANE,Maryanne,HANE Maryanne,F,35.0,06/20/1990 00:00:00,Papua New Guinea,PNG,Papua New Guinea,PNG,PAPUA NEW GUINEA,PNG,Attacker,Shakehand,Right,
119382,Reelica HANSON,HANSON,Reelica,HANSON Reelica,F,26.0,01/08/1999 00:00:00,Estonia,EST,Estonia,EST,ESTONIA,EST,Attacker,Shakehand,Left,
119463,Nikhil KUMAR,KUMAR,Nikhil,KUMAR Nikhil,M,22.0,01/01/2003 00:00:00,USA,USA,USA,USA,USA,USA,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/119463_Headshot_R_KUMAR_Nikhil.png
119470,Jonathan LI,LI,Jonathan,LI Jonathan,M,23.0,11/17/2001 00:00:00,USA,USA,USA,USA,CANADA,CAN,Attacker,Shakehand,Right,
119476,Wantong LIU,LIU,Wantong,LIU Wantong,F,32.0,06/30/1993 00:00:00,USA,USA,USA,USA,USA,USA,Attacker,Shakehand,Right,
119529,FAN Siqi,FAN,Siqi,FAN Siqi,F,27.0,02/28/1998 00:00:00,China,CHN,China,CHN,CHINA,CHN,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/HEADSHOT_R_FAN_Siqi.png
119532,YU Ziyang,YU,Ziyang,YU Ziyang,M,27.0,05/23/1998 00:00:00,China,CHN,China,CHN,CHINA,CHN,Attacker,Shakehand,Left,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/119532_Headshot_R_YU_Ziyang.png
119533,ZHOU Qihao,ZHOU,Qihao,ZHOU Qihao,M,28.0,01/12/1997 00:00:00,China,CHN,China,CHN,CHINA,CHN,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/119533_Headshot_R_ZHOU_Qihao.png
119535,Ms. NAINA,NAINA,Ms.,NAINA Ms.,F,25.0,03/22/2000 00:00:00,India,IND,India,IND,INDIA,IND,Attacker,Shakehand,Right,
119537,Ayhika MUKHERJEE,MUKHERJEE,Ayhika,MUKHERJEE Ayhika,F,28.0,06/10/1997 00:00:00,India,IND,India,IND,INDIA,IND,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/119537_HEADSHOT_R_MUKHERJEE_Ayhika.png
119542,Sakura MORI,MORI,Sakura,MORI Sakura,F,29.0,04/17/1996 00:00:00,Japan,JPN,Japan,JPN,JAPAN,JPN,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/119542_Headshot_R_MORI_Sakura.png
119545,Aiya ALIMBAYEVA,ALIMBAYEVA,Aiya,ALIMBAYEVA Aiya,F,29.0,10/17/1996 00:00:00,Kazakhstan,KAZ,Kazakhstan,KAZ,KAZAKHSTAN,KAZ,Attacker,Shakehand,Right,
119546,Erik RAITER,RAITER,Erik,RAITER Erik,M,29.0,07/25/1996 00:00:00,Kazakhstan,KAZ,Kazakhstan,KAZ,KAZAKHSTAN,KAZ,Attacker,Shakehand,Left,
119565,LIAO Cheng-Ting,LIAO,Cheng-Ting,LIAO Cheng-Ting,M,29.0,02/12/1996 00:00:00,Chinese Taipei,TPE,Chinese Taipei,TPE,CHINESE TAIPEI,TPE,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/119565_Headshot_R_LIAO_Cheng_Ting.png
119579,Filip RADOVIC,RADOVIC,Filip,RADOVIC Filip,M,25.0,07/08/2000 00:00:00,Montenegro,MNE,Montenegro,MNE,MONTENEGRO,MNE,Attacker,Shakehand,Right,
119584,Batuhan ULUCAK,ULUCAK,Batuhan,ULUCAK Batuhan,M,27.0,10/05/1998 00:00:00,Türkiye,TUR,Türkiye,TUR,TÜRKIYE,TUR,Attacker,Shakehand,Left,
119585,Abdullah YIGENLER,YIGENLER,Abdullah,YIGENLER Abdullah,M,26.0,04/08/1999 00:00:00,Türkiye,TUR,Türkiye,TUR,TÜRKIYE,TUR,Attacker,Shakehand,Right,
119588,LIANG Jingkun,LIANG,Jingkun,LIANG Jingkun,M,29.0,10/20/1996 00:00:00,China,CHN,China,CHN,CHINA,CHN,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/119588_Headshot_R_LIANG_Jingkun.png
119625,Hidalynn ZAPATA,ZAPATA,Hidalynn,ZAPATA Hidalynn,F,24.0,10/22/2001 00:00:00,Guatemala,GUA,Guatemala,GUA,GUATEMALA,GUA,Attacker,Shakehand,Left,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/119625_Headshot_R_Hidalynn ZAPATA.png
119658,Gabriela SUAREZ,SUAREZ,Gabriela,SUAREZ Gabriela,F,24.0,10/06/2001 00:00:00,El Salvador,ESA,El Salvador,ESA,EL SALVADOR,ESA,Attacker,Shakehand,Right,
119676,JI Eunchae,JI,Eunchae,JI Eunchae,F,29.0,11/04/1996 00:00:00,Korea Republic,KOR,Korea Republic,KOR,KOREA REPUBLIC,KOR,Attacker,Shakehand,Left,
119694,SEO Jungwon,SEO,Jungwon,SEO Jungwon,M,30.0,03/21/1995 00:00:00,Korea Republic,KOR,Korea Republic,KOR,KOREA REPUBLIC,KOR,Attacker,Shakehand,Right,
119730,HE Zhuojia,HE,Zhuojia,HE Zhuojia,F,27.0,10/25/1998 00:00:00,China,CHN,China,CHN,CHINA,CHN,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/119730_Headshot_R_HE_Zhuojia.png
119746,KIM Byeolnim,KIM,Byeolnim,KIM Byeolnim,F,29.0,11/25/1995 00:00:00,Korea Republic,KOR,Korea Republic,KOR,KOREA REPUBLIC,KOR,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/119746_Headshot_R_KIM_Byeolnim.png
119749,HUANG Yu-Chiao,HUANG,Yu-Chiao,HUANG Yu-Chiao,F,29.0,02/18/1996 00:00:00,Chinese Taipei,TPE,Chinese Taipei,TPE,CHINESE TAIPEI,TPE,Attacker,Shakehand,Left,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/119749_Headshot_R_HUANG Yu-Chiao.png
119794,Yuto KIZUKURI,KIZUKURI,Yuto,KIZUKURI Yuto,M,26.0,10/22/1999 00:00:00,Japan,JPN,Japan,JPN,JAPAN,JPN,Attacker,Shakehand,Left,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/119794_Headshot_R_KIZUKURI_Yuto.png
119797,QIAN Tianyi,QIAN,Tianyi,QIAN Tianyi,F,25.0,01/23/2000 00:00:00,China,CHN,China,CHN,CHINA,CHN,Attacker,Shakehand,Left,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/119797_Headshot_R_QIAN_Tianyi.png
119813,ZHANG Yudong,ZHANG,Yudong,ZHANG Yudong,M,28.0,01/11/1997 00:00:00,China,CHN,China,CHN,CHINA,CHN,Attacker,Shakehand,Right,
119820,Hamidou SOW,SOW,Hamidou,SOW Hamidou,M,31.0,09/18/1994 00:00:00,Senegal,SEN,Senegal,SEN,SENEGAL,SEN,Attacker,Shakehand,Left,
119836,Camila KAIZOJI,KAIZOJI,Camila,KAIZOJI Camila,F,25.0,02/09/2000 00:00:00,Argentina,ARG,Argentina,ARG,ARGENTINA,ARG,Attacker,Shakehand,Right,
119850,KIM Daewoo,KIM,Daewoo,KIM Daewoo,M,26.0,05/14/1999 00:00:00,Korea Republic,KOR,Korea Republic,KOR,KOREA REPUBLIC,KOR,Attacker,Shakehand,Right,
119873,SUN Chia-Hung,SUN,Chia-Hung,SUN Chia-Hung,M,29.0,09/30/1996 00:00:00,Chinese Taipei,TPE,Chinese Taipei,TPE,CHINESE TAIPEI,TPE,Attacker,Shakehand,Left,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/119873_Headshot_R_SUN_Chia-Hung.png
119877,PENG Wang-Wei,PENG,Wang-Wei,PENG Wang-Wei,M,29.0,09/14/1996 00:00:00,Chinese Taipei,TPE,Chinese Taipei,TPE,CHINESE TAIPEI,TPE,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/119877_Headshot_R_PENG_Wang-Wei.png
119928,Binesh KHANIYA,KHANIYA,Binesh,KHANIYA Binesh,M,32.0,09/23/1993 00:00:00,Nepal,NEP,Nepal,NEP,NEPAL,NEP,Attacker,Shakehand,Left,
119945,Xavier DIXON,DIXON,Xavier,DIXON Xavier,M,26.0,05/05/1999 00:00:00,Australia,AUS,Australia,AUS,AUSTRALIA,AUS,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/119945_HEADSHOT_R_DIXON_Xavier.png
120020,Abir HAJ SALAH,HAJ SALAH,Abir,HAJ SALAH Abir,F,25.0,08/06/2000 00:00:00,Tunisia,TUN,Tunisia,TUN,TUNISIA,TUN,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/120020_Headshot_R_HAJ_SALAH_Abir.png
120026,Joshua OLADIRAN,OLADIRAN,Joshua,OLADIRAN Joshua,M,27.0,10/04/1998 00:00:00,Nigeria,NGR,Nigeria,NGR,NIGERIA,NGR,Attacker,Shakehand,Right,
120051,Maria TSAPTSINOS,TSAPTSINOS,Maria,TSAPTSINOS Maria,F,28.0,07/21/1997 00:00:00,England,ENG,England,ENG,ENGLAND,ENG,Attacker,Shakehand,Right,
120052,Carlos CABALLERO,CABALLERO,Carlos,CABALLERO Carlos,M,28.0,07/16/1997 00:00:00,Spain,ESP,Spain,ESP,SPAIN,ESP,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/120052_Headshot_R_CABALLERO_Carlos.png
120074,Luka MLADENOVIC,MLADENOVIC,Luka,MLADENOVIC Luka,M,26.0,12/26/1998 00:00:00,Luxembourg,LUX,Luxembourg,LUX,LUXEMBOURG,LUX,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/120074_Headshot_R_MLADENOVIC_Luka.png
